FILE PATH,JS SELECTOR,ROW,TYPE,CLASSES,TRANSLATIONS STRINGS
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\memberQuery\searchMember.html,js--search_member-results_table,42,table,table table--search table--bordered table--striped js--search_member-results_table,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\memberQuery\searchMember.html,js--search_member-order_by_policy_number_asc,47,button,btn btn--plain btn--icon js--search_member-order_by_policy_number_asc,('CMN.frMemberQuery.sortingColumns.memberNo')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\memberQuery\searchMember.html,js--search_member-order_by_policy_number_desc,51,button,btn btn--plain btn--icon js--search_member-order_by_policy_number_desc,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\memberQuery\searchMember.html,js--search_member-order_by_external_policy_reference_asc,58,button,btn btn--plain btn--icon js--search_member-order_by_external_policy_reference_asc,('CMN.frMemberQuery.sortingColumns.firstName')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\memberQuery\searchMember.html,js--search_member-order_by_external_policy_reference_desc,62,button,btn btn--plain btn--icon js--search_member-order_by_external_policy_reference_desc,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\memberQuery\searchMember.html,js--search_member-order_by_customer_name_asc,69,button,btn btn--plain btn--icon js--search_member-order_by_customer_name_asc,('CMN.frMemberQuery.sortingColumns.middleName')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\memberQuery\searchMember.html,js--search_member-order_by_customer_name_desc,73,button,btn btn--plain btn--icon js--search_member-order_by_customer_name_desc,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\memberQuery\searchMember.html,js--search_member-order_by_policy_type_asc,80,button,btn btn--plain btn--icon js--search_member-order_by_policy_type_asc,('CMN.frMemberQuery.sortingColumns.lastName')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\memberQuery\searchMember.html,js--search_member-order_by_policy_type_desc,84,button,btn btn--plain btn--icon js--search_member-order_by_policy_type_desc,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\memberQuery\searchMember.html,js--search_member-order_by_gender_asc,91,button,btn btn--plain btn--icon js--search_member-order_by_gender_asc,('CMN.frMemberQuery.sortingColumns.gender')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\memberQuery\searchMember.html,js--search_member-order_by_gender_desc,95,button,btn btn--plain btn--icon js--search_member-order_by_gender_desc,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\memberQuery\searchMember.html,js--search_member-order_by_dob_asc,102,button,btn btn--plain btn--icon js--search_member-order_by_dob_asc,('CMN.frMemberQuery.sortingColumns.dateOfBirth')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\memberQuery\searchMember.html,js--search_member-order_by_dob_desc,106,button,btn btn--plain btn--icon js--search_member-order_by_dob_desc,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\memberQuery\searchMember.html,js--search_member-order_by_national_identity_asc,113,button,btn btn--plain btn--icon js--search_member-order_by_national_identity_asc,('CMN.frMemberQuery.sortingColumns.nationalIdentity')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\memberQuery\searchMember.html,js--search_member-order_by_national_identity_desc,117,button,btn btn--plain btn--icon js--search_member-order_by_national_identity_desc,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\memberQuery\searchMember.html,js--search_member-load_more,139,button,btn btn--plain btn--plain--bold btn--size-smd btn--plain--green btn--background-white loadMore js--search_member-load_more,('CMN.frMemberQuery.loadMoreResults')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\accumulatorPage\frAccumulatorListItem.html,js--fr_accumulator_list_item-accumulate_wrapper,9,div,custom-field-li py-20 accumulate-rule-no-flex-width js--fr_accumulator_list_item-accumulate_wrapper,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\accumulatorPage\frAccumulatorListItem.html,js--fr_accumulator_list_item-select_accumulator,13,oj-select-one,select mw-358 js--fr_accumulator_list_item-select_accumulator,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\accumulatorPage\frAccumulatorListItem.html,js--fr_accumulator_list_item-save,31,button,btn btn--outline btn--outline-green btn--size-sm bg_transparent btn--outline-slim js--fr_accumulator_list_item-save,('CMN.save')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\accumulatorPage\frAccumulatorListItem.html,js--fr_accumulator_list_item-cancel,32,button,btn btn--plain btn--plain--green js--fr_accumulator_list_item-cancel,('CMN.cancel')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\accumulatorPage\frAccumulatorListItem.html,js--fr_accumulator_list_item-edit,37,button,btn btn--icon btn--size-md btn--outline btn--outline-green btn--outline-slim bg_transparent js--fr_accumulator_list_item-edit,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\accumulatorPage\frAccumulatorListItem.html,js--fr_accumulator_list_item-delete,40,button,btn btn--icon btn--size-md btn--outline btn--outline-green btn--outline-slim bg_transparent ml-10 js--fr_accumulator_list_item-delete,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\accumulatorPage\frAccumulatorPage.html,js--fr_accumulator_page-back,3,button,oj-flex-item oj-md-flex-initial btn--icon btn--icon--small btn--icon--back js--fr_accumulator_page-back,('CMN.accumulatorRules.backToInfo')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\accumulatorPage\frAccumulatorPage.html,js--fr_accumulator_page-addrule_wrapper,9,div,accumulate-rule js--fr_accumulator_page-addrule_wrapper,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\accumulatorPage\frAccumulatorPage.html,js--fr_accumulator_page-add_accumulator_rule,24,button,btn btn--size-sm btn--background-green btn--width-400 ml-60 mb-30 js--fr_accumulator_page-add_accumulator_rule,"('CMN.accumulatorRules.createAccumulatorRuleButton'), click: addAccumulator,visible :!viewMode()"
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\accumulatorPage\frAccumulatorPage.html,js--fr_accumulator_page-search_accumulator_rule,59,button,btn btn--size-sm btn--background-green btn--width-240 ml-60 mb-30 js--fr_accumulator_page-search_accumulator_rule,"('CMN.accumulatorRules.searchAccumulatorRuleButton'), click: addRule , visible :!viewMode()"
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\accumulatorPage\search\formSearchAccumulatorRules.html,js--form_search_accumulator_rules-close_page,3,button,oj-flex-item oj-md-flex-initial btn--icon btn--icon--small btn--icon--back js--form_search_accumulator_rules-close_page,('CMN.accumulatorRules.backToAcc')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\accumulatorPage\search\formSearchAccumulatorRules.html,js--form_search_accumulator_rules-panel_searchheader,11,div,panel mt-20 mb-20 panel--gray--light oj-flex panel--rounded--bottom-left panel--rounded-top-right panel--left-bend js--form_search_accumulator_rules-panel_searchheader,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\accumulatorPage\search\formSearchAccumulatorRules.html,js--form_search_accumulator_rules-small_header,18,div,panel panel--white js--form_search_accumulator_rules-small_header,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\accumulatorPage\search\formSearchAccumulatorRules.html,js--form_search_accumulator_rules-fetch,31,button,btn btn--size-md btn--background-green btn--width-250 js--form_search_accumulator_rules-fetch,"('CMN.accumulatorRules.fetchButton'),
                    attr: {'disabled': ruleSearchHandler.aCriteria.userCriteria().length == 0}, 
                    css:{'btn-disabled': ruleSearchHandler.aCriteria.userCriteria()"
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\accumulatorPage\search\formSearchAccumulatorRules.html,js--form_search_accumulator_rules-total_count,38,div,panel panel--white js--form_search_accumulator_rules-total_count,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\accumulatorPage\search\formSearchAccumulatorRules.html,js--form_search_accumulator_rules-results_table,48,div,panel panel--white js--form_search_accumulator_rules-results_table,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\accumulatorPage\search\formSearchAccumulatorRules.html,js--form_search_accumulator_rules-results_table,58,table,table table--search table--bordered table--striped js--form_search_accumulator_rules-results_table,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\accumulatorPage\search\formSearchAccumulatorRules.html,js--form_search_accumulator_rules-load_more,77,button,btn btn--plain btn--plain--bold btn--size-smd btn--plain--green btn--background-white loadMore js--form_search_accumulator_rules-load_more,('CMN.paging.loadMore')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\accumulatorPage\search\formSearchAccumulatorRules.html,js--form_search_accumulator_rules-back,85,button,btn btn--size-md btn--outline btn--outline-green frCIButton frCIBackButton btn--width-160 js--form_search_accumulator_rules-back,('CMN.back')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\accumulatorPage\search\formSearchAccumulatorRules.html,js--form_search_accumulator_rules-add_rules,89,button,btn btn--size-md btn--background-green btn--width-250 js--form_search_accumulator_rules-add_rules,('CMN.accumulatorRules.addrules')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\accumulatorPage\search\frAccumulatorViewRules.html,js--fr_accumulator_view_rules-container,1,div,panel panel--white js--fr_accumulator_view_rules-container,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\accumulatorPage\search\frAccumulatorViewRules.html,js--fr_accumulator_view_rules-accumulator_rule_table,4,table,table table--search table--bordered table--full-width table--lightgreen-white js--fr_accumulator_view_rules-accumulator_rule_table,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\accumulatorPage\search\frAccumulatorViewRules.html,js--fr_accumulator_view_rules-group_policy_order_by_category_asc,11,button,btn btn--plain btn--icon js--fr_accumulator_view_rules-group_policy_order_by_category_asc,('CMN.accumulatorRules.category')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\accumulatorPage\search\frAccumulatorViewRules.html,js--fr_accumulator_view_rules-group_policy_order_by_category_desc,15,button,btn btn--plain btn--icon js--fr_accumulator_view_rules-group_policy_order_by_category_desc,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\accumulatorPage\search\frAccumulatorViewRules.html,js--fr_accumulator_view_rules-group_policy_order_by_relation_asc,23,button,btn btn--plain btn--icon js--fr_accumulator_view_rules-group_policy_order_by_relation_asc,('CMN.accumulatorRules.relation')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\accumulatorPage\search\frAccumulatorViewRules.html,js--fr_accumulator_view_rules-group_policy_order_by_relation_desc,27,button,btn btn--plain btn--icon js--fr_accumulator_view_rules-group_policy_order_by_relation_desc,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\accumulatorPage\search\frAccumulatorViewRules.html,js--fr_accumulator_view_rules-group_policy_order_by_package_asc,35,button,btn btn--plain btn--icon js--fr_accumulator_view_rules-group_policy_order_by_package_asc,('CMN.accumulatorRules.package')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\accumulatorPage\search\frAccumulatorViewRules.html,js--fr_accumulator_view_rules-group_policy_order_by_package_desc,39,button,btn btn--plain btn--icon js--fr_accumulator_view_rules-group_policy_order_by_package_desc,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\accumulatorPage\search\frAccumulatorViewRules.html,js--fr_accumulator_view_rules-group_policy_order_by_rule_asc,47,button,btn btn--plain btn--icon js--fr_accumulator_view_rules-group_policy_order_by_rule_asc,('CMN.accumulatorRules.rule')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\accumulatorPage\search\frAccumulatorViewRules.html,js--fr_accumulator_view_rules-group_policy_order_by_rule_desc,51,button,btn btn--plain btn--icon js--fr_accumulator_view_rules-group_policy_order_by_rule_desc,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\accumulatorPage\search\frAccumulatorViewRules.html,js--fr_accumulator_view_rules-group_policy_order_by_criterion_asc,59,button,btn btn--plain btn--icon js--fr_accumulator_view_rules-group_policy_order_by_criterion_asc,('CMN.accumulatorRules.criterion')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\accumulatorPage\search\frAccumulatorViewRules.html,js--fr_accumulator_view_rules-group_policy_order_by_criterion_desc,63,button,btn btn--plain btn--icon js--fr_accumulator_view_rules-group_policy_order_by_criterion_desc,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\accumulatorPage\search\frAccumulatorViewRules.html,js--fr_accumulator_view_rules-individual_policy_order_by_package_asc,75,button,btn btn--plain btn--icon js--fr_accumulator_view_rules-individual_policy_order_by_package_asc,('CMN.accumulatorRules.package')
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\accumulatorPage\search\frAccumulatorViewRules.html,js--fr_accumulator_view_rules-individual_policy_order_by_package_desc,79,button,btn btn--plain btn--icon js--fr_accumulator_view_rules-individual_policy_order_by_package_desc,
..\enrollment\web\enrollment-web-jet\src\js\views\enrollment\policy\accumulatorPage\search\frAccumulatorViewRules.html,js--fr_accumulator_view_rules-individual_policy_order_by_rule_asc,87,button,btn btn--plain btn--icon js--fr_accumulator_view_rules-individual_policy_order_by_rule_asc,('CMN.accumulatorRules.rule')
